,timestamp,rotation,position,actual_linear_vel,actual_angular_vel,wheel_names,wheel_effort,wheel_vel,commanded_linear,commanded_angular
0,5.056,[ 2.49921032e-08 -1.10040601e-07 -3.77297220e-01  9.26092224e-01],[-0.03987448  0.09058697  0.        ],[ 1.05355134 -0.30134729  0.        ],0.48632686022166616,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.069,[-1.65517598e-06  4.01614516e-06 -3.79398104e-01  9.25233527e-01],[-0.06466624  0.10840407  0.        ],[-1.90705791  1.37054591  0.        ],0.3491697138564059,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.08,[ 2.81159419e-07  2.52643610e-07 -3.81658690e-01  9.24303329e-01],[-0.06613988  0.08401179  0.        ],[-0.13396761 -2.21748018  0.        ],0.4444528891662579,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.096,[ 1.49371128e-07  1.66214961e-07 -3.86925677e-01  9.22110904e-01],[-0.0892378   0.04759621  0.        ],[-1.4436198  -2.27597346  0.        ],0.713135381853155,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.11,[ 1.55314042e-06  3.28207934e-06 -3.90138299e-01  9.20756269e-01],[-0.05507751  0.10053356  0.        ],[2.44002043 3.7812389  0.        ],0.4980778929560507,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.13,[ 3.35610082e-08 -1.13074544e-07 -3.95500707e-01  9.18465672e-01],[-0.0800974   0.05412837  0.        ],[-1.25099425 -2.32025924  0.        ],0.5831154356857471,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.14,[ 3.03636411e-08 -1.27365102e-07 -3.98175477e-01  9.17309266e-01],[-0.10456144  0.09471409  0.        ],[-2.44640493  4.05857207  0.        ],0.5828096857954524,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.153,[ 2.74826873e-08 -1.49327550e-07 -4.01530631e-01  9.15845594e-01],[-0.04625066  0.09577338  0.        ],[4.48544462 0.08148356 0.        ],0.5631569775027485,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.16,[ 2.61959372e-08 -1.16837794e-07 -4.03769003e-01  9.14860969e-01],[-0.11163737  0.04984808  0.        ],[-9.34095728 -6.5607563   0.        ],0.6986749146776348,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.178,[ 1.35157487e-07  5.13678753e-08 -4.08645967e-01  9.12692979e-01],[-0.06527458  0.06524483  0.        ],[2.57571028 0.85537462 0.        ],0.5930151821854232,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.19,[-5.38205624e-08 -3.26354276e-07 -4.11373922e-01  9.11466673e-01],[-0.10359877  0.0961647   0.        ],[-3.19368271  2.57665604  0.        ],0.4984858032257258,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.208,[ 5.84779832e-07  4.07930277e-08 -4.17016832e-01  9.08898763e-01],[-0.05985201  0.05021522  0.        ],[ 2.43037566 -2.55274878  0.        ],0.6888595247551578,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.21,[ 5.84779832e-07  4.07930277e-08 -4.17016832e-01  9.08898763e-01],[-0.08314825  0.07969415  0.        ],[-11.64811794  14.73946429   0.        ],1.4901161193849298e-05,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.23,[ 1.04178283e-06  2.18844231e-06 -4.22732223e-01  9.06254637e-01],[-0.07745643  0.10925652  0.        ],[0.28459063 1.47811858 0.        ],0.6297398913703189,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.26,[ 3.54051038e-08 -1.56533125e-07 -4.31283791e-01  9.02216322e-01],[-0.06729826  0.09502626  0.        ],[ 0.33860584 -0.47434192  0.        ],0.6304777169275256,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.28,[ 3.39664387e-08 -1.51938072e-07 -4.36665135e-01  8.99624122e-01],[-0.10801954  0.12698563  0.        ],[-2.03606401  1.59796814  0.        ],0.5973145276936178,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.298,[ 3.20848430e-08 -1.45257982e-07 -4.41828528e-01  8.97099522e-01],[-0.08604232  0.08628778  0.        ],[ 1.22095691 -2.26099141  0.        ],0.6386166270006184,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.308,[ 2.28662045e-08 -1.15288882e-07 -4.44576457e-01  8.95740908e-01],[-0.09522836  0.09322818  0.        ],[-0.91860419  0.69403995  0.        ],0.6130888598784384,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.32,[ 2.77995618e-08 -1.38814554e-07 -4.46777325e-01  8.94645193e-01],[-0.06564208  0.0772691   0.        ],[ 2.46552288 -1.32992358  0.        ],0.4097565633120046,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.337,[ 2.97352121e-08 -1.36839172e-07 -4.51533147e-01  8.92254345e-01],[-0.09553371  0.11197667  0.        ],[-1.75833098  2.04162195  0.        ],0.6262323889132421,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.349,[ 2.50342611e-08 -1.11742614e-07 -4.54108566e-01  8.90946357e-01],[-0.09500726  0.06190746  0.        ],[ 0.04387069 -4.17243389  0.        ],0.4814221067337771,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.368,[ 3.14912387e-08 -1.39313414e-07 -4.58533036e-01  8.88677363e-01],[-0.07580389  0.11293881  0.        ],[1.01070356 2.68586024 0.        ],0.5234058778647942,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.381,[ 2.74664850e-08 -1.36676865e-07 -4.60854287e-01  8.87475817e-01],[-0.06235783  0.10434994  0.        ],[ 1.03431226 -0.6606819   0.        ],0.4021221805555297,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.39,[ 3.01261584e-08 -1.39779347e-07 -4.63172048e-01  8.86268387e-01],[-0.07962006  0.07043406  0.        ],[-1.9180256  -3.76843164  0.        ],0.5807576006556677,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.401,[ 2.27803777e-08 -1.03621653e-07 -4.65719596e-01  8.84932347e-01],[-0.04208841  0.07505492  0.        ],[3.41196825 0.42007812 0.        ],0.5230239887870877,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.41,[ 2.61440317e-08 -1.36270929e-07 -4.68266502e-01  8.83587281e-01],[-0.05088604  0.08411613  0.        ],[-0.97751436  1.0068008   0.        ],0.6400592812094108,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.428,[ 9.61964209e-08 -3.70291567e-07 -4.73241541e-01  8.80932713e-01],[-0.07234908  0.10220414  0.        ],[-1.19239105  1.00488971  0.        ],0.626550686639494,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.44,[-5.70551020e-09 -1.25666669e-07 -4.76100463e-01  8.79390896e-01],[-0.08730863  0.08341017  0.        ],[-1.24662912 -1.56616416  0.        ],0.5413626583874057,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.45,[-4.22690583e-08 -1.82611986e-07 -4.78685345e-01  8.77986526e-01],[-0.07271508  0.09398277  0.        ],[1.45935477 1.05725991 0.        ],0.5883493139687425,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.461,[ 1.13375271e-07  3.61506780e-07 -4.81389288e-01  8.76506905e-01],[-0.0738619   0.10108864  0.        ],[-0.10425571  0.64598789  0.        ],0.5604188194341857,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.48,[ 3.25665643e-06 -1.86921832e-06 -4.86356687e-01  8.73760364e-01],[-0.08267753  0.10253623  0.        ],[-0.46398085  0.07618908  0.        ],0.5974891358162879,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.492,[ 4.65375437e-06 -2.69867538e-06 -4.88732337e-01  8.72433781e-01],[-0.07965796  0.07310263  0.        ],[ 0.251631   -2.45279993  0.        ],0.4534908095260059,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.5,[-2.32043798e-08 -1.18087774e-07 -4.91114855e-01  8.71094828e-01],[-0.11757999  0.07678811  0.        ],[-4.74025382  0.46068514  0.        ],0.6832468409204595,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.523,[ 1.01211527e-07  1.13150888e-07 -4.93825712e-01  8.69560904e-01],[-0.08097228  0.08475811  0.        ],[1.59163958 0.34652157 0.        ],0.2708480034915198,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.54,[ 2.57113204e-06  5.96134268e-07 -5.02043171e-01  8.64842560e-01],[-0.06127769  0.04715265  0.        ],[ 1.15850544 -2.21208567  0.        ],1.114795583352493,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.549,[ 1.17750022e-06 -4.74608185e-06 -5.04314869e-01  8.63519839e-01],[-0.06127769  0.04715265  0.        ],[0. 0. 0.],0.5841630120097747,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.559,[-4.76825467e-08 -7.82138621e-07 -5.06361012e-01  8.62321590e-01],[-0.07979674  0.06775164  0.        ],[-1.8519054   2.05989898  0.        ],0.4742370999962376,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.571,[-4.76825467e-08 -7.82138621e-07 -5.06361012e-01  8.62321590e-01],[-0.10526073  0.10738803  0.        ],[-2.12199898  3.30303223  0.        ],0.0,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.589,[-1.15793956e-07 -6.53469862e-08 -5.11493125e-01  8.59287369e-01],[-0.08464706  0.1144858   0.        ],[1.14520402 0.39432056 0.        ],0.6624420003908243,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.611,[ 1.93659496e-08 -3.62555194e-08 -5.18817801e-01  8.54884840e-01],[-0.09318683  0.09324786  0.        ],[-0.38817163 -0.9653606   0.        ],0.7769063102255268,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.63,[-2.23184779e-07 -4.52562611e-07 -5.21512590e-01  8.53243587e-01],[-0.09108267  0.05324902  0.        ],[ 0.11074569 -2.10520221  0.        ],0.33213159135435527,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.65,[-1.01031572e-08  8.67005761e-08 -5.26396243e-01  8.50239375e-01],[-0.06159575  0.06926499  0.        ],[1.47434563 0.80079861 0.        ],0.5733711734942802,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.671,[-4.35343787e-07  3.73425530e-08 -5.33964817e-01  8.45506697e-01],[-0.06400213  0.05634649  0.        ],[-0.11458964 -0.61516684  0.        ],0.8501412036190855,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.681,[ 1.33248472e-07 -2.01232662e-07 -5.36480027e-01  8.43913017e-01],[-0.08111726  0.07191029  0.        ],[-1.71151229  1.55637965  0.        ],0.5955199402151902,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.713,[ 1.20486782e-09 -1.35443655e-07 -5.43812577e-01  8.39206697e-01],[-0.09028377  0.07943982  0.        ],[-0.28645352  0.23529796  0.        ],0.5445619956794426,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.72,[ 1.20486782e-09 -1.35443655e-07 -5.43812577e-01  8.39206697e-01],[-0.06821442  0.06996234  0.        ],[ 3.15276487 -1.35392555  0.        ],0.0,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.744,[ 3.69514259e-06 -3.50750291e-06 -5.51119876e-01  8.34426080e-01],[-0.09238758  0.10037195  0.        ],[-1.00721507  1.26706683  0.        ],0.7276838389106707,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.766,[-1.27430300e-08  1.10381225e-08 -5.57002739e-01  8.30510655e-01],[-0.08151743  0.0954692   0.        ],[ 0.49409771 -0.22285214  0.        ],0.6424312026928864,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.78,[-3.71682909e-06  3.83023144e-06 -5.59606977e-01  8.28758126e-01],[-0.08404823  0.06508004  0.        ],[-0.18077129 -2.17065412  0.        ],0.4484314933427078,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.79,[ 3.30663568e-08 -5.75491241e-08 -5.61908624e-01  8.27199310e-01],[-0.10189697  0.09522955  0.        ],[-1.78487463  3.01495104  0.        ],0.5559683606245838,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.803,[-3.09539638e-08 -1.52431495e-07 -5.66771552e-01  8.23874995e-01],[-0.08408335  0.04240877  0.        ],[ 1.37027902 -4.06313744  0.        ],0.9062471749687855,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.821,[-4.20543415e-08 -1.88896629e-07 -5.71775518e-01  8.20410115e-01],[-0.086145    0.10186856  0.        ],[-0.11453646  3.30332177  0.        ],0.6762750028268647,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.836,[ 3.14541208e-06 -2.41406446e-06 -5.74257930e-01  8.18674434e-01],[-0.10358338  0.10400607  0.        ],[-1.16255882  0.14250073  0.        ],0.4038697760712034,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.849,[-7.93365437e-08 -2.41726708e-07 -5.76782815e-01  8.16897536e-01],[-0.06247619  0.07986868  0.        ],[ 3.16209214 -1.85672217  0.        ],0.47499435160585785,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.876,[-3.78058864e-06  2.43182187e-06 -5.84432991e-01  8.11441975e-01],[-0.08500618  0.10202147  0.        ],[-0.83444425  0.82047382  0.        ],0.6960165327138532,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.891,[-3.46240666e-06  3.15147208e-06 -5.87336744e-01  8.09342665e-01],[-0.06604961  0.07810542  0.        ],[ 1.2637713  -1.59440357  0.        ],0.4777521100831555,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.915,[ 3.72219989e-08 -8.50588540e-08 -5.95243311e-01  8.03545518e-01],[-0.06491072  0.09614435  0.        ],[0.04745378 0.75162219 0.        ],0.8170131814755003,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.9399999999999995,[ 6.00379142e-08 -5.70280735e-08 -6.01278458e-01  7.99039559e-01],[-0.07462237  0.06430646  0.        ],[-0.38846598 -1.27351558  0.        ],0.6025382686787737,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.951,[ 6.81422812e-07  4.74781538e-06 -6.03915413e-01  7.97048414e-01],[-0.06524909  0.07890901  0.        ],[0.85211667 1.3275042  0.        ],0.60077703330233,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,5.989,[-5.85981175e-07 -2.75844327e-07 -6.14312738e-01  7.89062646e-01],[-0.07195952  0.09815938  0.        ],[-0.17659043  0.50658873  0.        ],0.6900145471923044,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,6.002,[-1.66370376e-07 -2.98059255e-07 -6.17182114e-01  7.86820334e-01],[-0.10007132  0.06925586  0.        ],[-2.16244554 -2.2233481   0.        ],0.5602471149223879,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,6.02,[ 1.54619901e-08  8.00314032e-09 -6.22228802e-01  7.82835435e-01],[-0.06610728  0.06345255  0.        ],[ 1.88689062 -0.32240612  0.        ],0.7144765701863469,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,6.029,[-3.86647019e-07  3.66472053e-06 -6.24986876e-01  7.80635257e-01],[-0.06610728  0.06345255  0.        ],[0. 0. 0.],0.7840315180872474,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,6.039,[-1.78213549e-07 -2.19261444e-07 -6.27723214e-01  7.78436617e-01],[-0.1227844   0.07401108  0.        ],[-5.66771121  1.05585335  0.        ],0.7020424366884264,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,6.06,[-6.42296748e-08 -2.08891385e-07 -6.33312176e-01  7.73896432e-01],[-0.06512016  0.09568463  0.        ],[2.74591586 1.03207361 0.        ],0.6857804180412808,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,6.07,[-6.42296748e-08 -2.08891385e-07 -6.33312176e-01  7.73896432e-01],[-0.10104231  0.07490229  0.        ],[-3.59221509 -2.07823346  0.        ],2.98023223876933e-06,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,6.09,[-1.43557483e-06 -5.07499184e-06 -6.40884206e-01  7.67637567e-01],[-0.08299759  0.11294598  0.        ],[0.90223626 1.90218443 0.        ],0.9823941145904945,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,6.1,[ 1.20750708e-08 -4.40122824e-07 -6.43343968e-01  7.65577259e-01],[-0.11547251  0.09077122  0.        ],[-3.24749187 -2.21747611  0.        ],0.6417269414516414,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,6.115,[-3.52093843e-08 -7.51687453e-07 -6.48832398e-01  7.60931350e-01],[-0.07722971  0.06255196  0.        ],[ 2.54952008 -1.88128398  0.        ],0.9587728411261578,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,6.131,[ 3.61311403e-08 -2.71873032e-07 -6.52796921e-01  7.57532957e-01],[-0.09055739  0.11031059  0.        ],[-0.8329802   2.98491424  0.        ],0.6527176497311465,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,6.149,[ 6.78371461e-08 -2.05294758e-07 -6.55708898e-01  7.55013802e-01],[-0.04806715  0.08038847  0.        ],[ 2.36056897 -1.66233959  0.        ],0.4278249293707687,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,6.171,[ 1.92962934e-07  3.24483396e-07 -6.64306062e-01  7.47460671e-01],[-0.09055976  0.05455326  0.        ],[-1.93148258 -1.17432769  0.        ],1.0403529825937963,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,6.204,[ 1.84890058e-06  2.28437621e-06 -6.74086358e-01  7.38652544e-01],[-0.07100394  0.09010728  0.        ],[0.59260069 1.07739437 0.        ],0.7977005452581637,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,6.219,[ 1.10549369e-06  1.25111370e-06 -6.77228447e-01  7.35772812e-01],[-0.07768249  0.10811339  0.        ],[-0.44523669  1.20040729  0.        ],0.5682816964950735,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,6.23,[-1.65770101e-07 -2.25287307e-08 -6.79787183e-01  7.33409426e-01],[-0.10059684  0.05409069  0.        ],[-2.08312247 -4.91115466  0.        ],0.6333105940474386,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,6.249,[-2.05581599e-06 -2.04242247e-06 -6.85726174e-01  7.27859612e-01],[-0.10169119  0.07217223  0.        ],[-0.05759722  0.95166022  0.        ],0.8556310500058294,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,6.27,[-1.37807527e-06 -1.24224629e-06 -6.91341524e-01  7.22528129e-01],[-0.08087827  0.12964278  0.        ],[0.99109141 2.73669279 0.        ],0.7374477677676798,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,6.274,[-9.02287556e-07 -7.21805943e-07 -6.94134129e-01  7.19845685e-01],[-0.08087827  0.12964278  0.        ],[0. 0. 0.],1.936114831603051,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,6.285,[-1.89194826e-07  2.41990989e-08 -6.96917510e-01  7.17151298e-01],[-0.08436851  0.10236643  0.        ],[-0.3172949  -2.47966808  0.        ],0.704342074236162,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
