,timestamp,rotation,position,actual_linear_vel,actual_angular_vel,wheel_names,wheel_effort,wheel_vel,commanded_linear,commanded_angular
0,3.4980999999999995,[ 2.41533265e-07 -9.13079789e-07 -8.09022364e-01  5.87325319e-01],[-0.09172489  0.10381623  0.        ],[-2.28908239e-05  2.22787354e-01  0.00000000e+00],0.7553648564034481,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,3.7279000000000004,[ 3.20289725e-07 -1.12188374e-06 -8.54091298e-01  5.19815051e-01],[-0.10501785  0.06055159  0.        ],[-0.76221092 -0.86426642  0.        ],0.7076948274603536,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,3.9481,[ 2.87371757e-07 -1.02456191e-06 -8.93948261e-01  4.47378533e-01],[-0.21270363 -0.12506405  0.        ],[-0.16009267 -0.80519576  0.        ],0.7931344675861646,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,4.1659,[-5.66217531e-07  3.17808497e-07 -9.14801625e-01  4.03888636e-01],[-0.36314531 -0.30292161  0.        ],[-0.74258991 -0.91739476  0.        ],0.1351459502041559,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,4.3854,[-6.18517887e-07 -8.22874190e-07 -9.17896088e-01  3.96818285e-01],[-0.51170387 -0.45584498  0.        ],[-0.42555955 -0.71685462  0.        ],0.04338505302193952,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[ 0.  0. -1.]
0,4.6057999999999995,[ 1.31886562e-06 -4.43861532e-07 -9.18814710e-01  3.94688830e-01],[-0.65991751 -0.60781651  0.        ],[-0.3447589  -0.82628382  0.        ],0.018627730472349415,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0.4 0.  0. ],[ 0.  0. -1.]
0,4.8336,[ 1.64235399e-08 -3.88317408e-08 -9.19570767e-01  3.92924134e-01],[-0.82367184 -0.76104716  0.        ],[-0.56394553 -1.30875854  0.        ],0.03573395295737791,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 0.],[ 0.          0.         -0.55713323]
0,5.045100000000001,[-8.83038868e-07 -3.50149012e-07 -9.19897945e-01  3.92157619e-01],[-0.96667579 -0.92352116  0.        ],[-0.78358245 -0.51700512  0.        ],0.019561041815215233,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 0.],[ 0.          0.         -0.07100704]
0,5.2738,[ 6.36781410e-07  1.64306661e-07 -9.19715015e-01  3.92586511e-01],[-1.13091258 -1.09230608  0.        ],[-0.99543915 -0.64160981  0.        ],0.026341709032720408,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 0.],[0.         0.         0.03234281]
0,5.4841,[ 1.57059615e-07  1.48761884e-09 -9.19792410e-01  3.92404917e-01],[-1.26639952 -1.23581419  0.        ],[-0.65648974 -0.66446272  0.        ],0.023979103287762395,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[1. 0. 0.],[ 0.          0.         -0.01887513]
0,5.683,[-6.75821829e-07 -4.74025883e-08 -9.19948164e-01  3.92039914e-01],[-1.39875501 -1.37291073  0.        ],[-0.23784576 -0.42860114  0.        ],0.04157889498425517,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0.99677878 0.         0.        ],[ 0.          0.         -0.04215546]
0,5.8422,[-3.36383515e-07 -6.12079508e-07 -9.19263000e-01  3.93642717e-01],[-1.4936679  -1.46935556  0.        ],[-0.74895387 -0.90515837  0.        ],0.030117791914353414,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0.90459211 0.         0.        ],[ 0.          0.         -0.03259805]
0,6.044700000000001,[-4.77087235e-07  1.00821862e-06 -9.19847850e-01  3.92274358e-01],[-1.58652607 -1.56959773  0.        ],[-1.14599999 -0.092465    0.        ],0.058615823481195685,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0.66551335 0.         0.        ],[ 0.         0.        -0.1731263]
0,6.3359000000000005,[ 6.83395864e-08  6.39196166e-08 -9.14282737e-01  4.04925750e-01],[-1.67372679 -1.66527318  0.        ],[-0.55983609 -0.68446585  0.        ],0.2955165025525702,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0.2982154 0.        0.       ],[0.         0.         0.39354424]
0,6.5424999999999995,[-1.82070826e-08 -4.54997939e-07 -8.93959492e-01  4.47857686e-01],[-1.65967293 -1.66398327  0.        ],[-0.07306179 -0.40037349  0.        ],0.5187591897022548,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[0. 0. 1.]
0,6.762600000000001,[-9.79316264e-07  8.70304059e-07 -8.67037313e-01  4.97934175e-01],[-1.66605263 -1.65366747  0.        ],[0.10205606 0.38766399 0.        ],0.4893389449275535,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[0. 0. 1.]
0,6.975,[-8.16629768e-08 -6.19072748e-08 -8.35803547e-01  5.48808148e-01],[-1.66155317 -1.64114489  0.        ],[-0.12900732  0.20184588  0.        ],0.5490397655312138,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[0. 0. 1.]
0,7.1982,[-4.76940499e-07  4.83640879e-07 -8.01145062e-01  5.98247520e-01],[-1.66931457 -1.7065525   0.        ],[-0.23084392 -0.51966976  0.        ],0.47618148640814717,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[0. 0. 1.]
