,time,stuck,x,y,z,rot_x,rot_y,rot_z,rot_w,linear_velocity,angular_velocity,cmd_vel_x,cmd_vel_twist
0,9822000000,0,-0.9709314453335098,0.13158406627247918,-8.46946740765672e-08,1.328410119745872e-07,-2.3184031948180437e-07,0.05456978033666139,0.9985099594265131,0.7955457288401807,0.08470190584978607,-1.0,0.43926929364426803,35.0
0,9859000000,0,-1.0244741516189984,0.13894983910140696,-9.440032843886806e-08,1.1644638617867904e-07,-2.631474001866775e-07,0.05686687812735502,0.9983817697514142,0.8198576031484245,0.09573354662429204,-1.0,0.5462997846912502,36.0
0,9905000000,0,-1.054991921001484,0.1404948037393025,-1.1824132787866357e-07,5.271975080611417e-07,-3.594303565751336e-07,0.06048923452542485,0.9981688496973451,0.8267495932853681,0.11362935434565108,-0.979493566411801,0.5415059324173489,37.0
0,9948000000,0,-1.1049068890806364,0.12674683758807115,-1.1031146203905582e-07,5.876115790822424e-07,-2.5746620051635443e-07,0.0642793732881728,0.9979319426540411,0.8473049284024058,0.12770054654802146,-0.9279589632636854,0.41343061737030423,38.0
0,9949000000,0,-1.1633175243733416,0.12531701606091214,-9.810179645617466e-08,6.252899638436819e-07,-1.4415239604010345e-07,0.06942872588842773,0.9975869145197814,0.868232322830124,0.14008851730217736,-0.9279589632636854,0.41343061737030423,39.0
0,9984000000,0,-1.2100658715674981,0.12737827776856253,-1.056466983853973e-07,6.240164075627332e-07,-1.878486951322325e-07,0.07538849529648965,0.9971542382081654,0.8779925378732235,0.152589651179846,-0.8246281084832899,0.41400304516327563,40.0
0,10012000000,0,-1.2425750520504741,0.09924083924018443,-1.0836566480427437e-07,5.802547091363391e-07,-1.9467768846192174e-07,0.08094680438903341,0.9967184230557942,0.8783660297936662,0.16396374273252584,-0.8246281084832899,0.41400304516327563,41.0
0,10058000000,0,-1.2417652698525459,0.10144036010970939,-1.0694903091539187e-07,8.605502999740153e-07,-1.779833935487217e-07,0.08555109301136057,0.9963337846744882,0.858727342056949,0.16222562056416945,-0.7887940643222101,-0.035890816842915875,42.0
0,10101000000,0,-1.2742511852593668,0.08088953014069336,-1.0362039239938186e-07,4.462236365161141e-07,-1.5835418241562526e-07,0.08971464614459496,0.995967510648277,0.8568970921916912,0.1558732024301864,-0.7534794480002954,-0.3164404759035558,43.0
0,10140000000,0,-1.318988457604325,0.05580324482713684,-9.568993373498928e-08,6.662682340164433e-07,-1.2462542361935083e-07,0.09197669975975022,0.9957611594658858,0.8655058488149097,0.14033643847398852,-0.7057665867067224,-0.6199689983525172,44.0
0,10186000000,0,-1.3659019308028795,0.04419330543058932,-1.436242802699624e-07,4.447245686057887e-07,-4.4513987213368587e-07,0.09258729048575838,0.9957045714669135,0.8755689549070054,0.11658908758410803,-0.657813254623394,-0.7204657828903095,45.0
0,10189000000,0,-1.4183482514186543,0.03964627770980445,-1.6428237937684367e-07,6.485166170713706e-08,-5.109630099608656e-07,0.09190925132633247,0.9957673872548588,0.8822728738853748,0.08457584999607139,-0.6051909112530296,-0.6834408337684457,46.0
0,10230000000,0,-1.4474711366763569,0.024668341962801488,-1.955724583364662e-07,3.902663710042775e-07,-6.481976054532842e-07,0.08928408001286263,0.9960062013138694,0.8736814708098946,0.05524638531261527,-0.5746486351060957,-0.831112841616074,47.0
0,10247000000,0,-1.4888413080646719,0.02532536648957943,-1.5425290976102386e-07,9.355200050225211e-07,-3.2622846537972473e-07,0.0857952347486663,0.996312791091954,0.8752258815383626,0.02511147373921213,-0.5746486351060957,-0.831112841616074,48.0
0,10297000000,0,-1.5107852179979966,0.024848196135217625,-1.0304875429011857e-07,6.14131342283554e-07,-1.2130693231682147e-08,0.08039178498155745,0.9967633424775921,0.857522103454837,-0.004344678768358794,-0.5116793294439276,-0.5308907059060431,49.0
0,10337000000,0,-1.5453498328794735,0.00859822859637057,-8.966177577785877e-08,6.182344111641468e-07,-1.0608085526348451e-08,0.07416983093087079,0.9972456247982759,0.8500418868840662,-0.02820184711580717,-0.4757286797940694,-0.6674822021827985,0.0
0,10377000000,0,-1.5534105988761915,-0.010541699387154461,-5.815757561330451e-08,5.050696409941084e-07,1.1781098014772256e-07,0.06732419597860265,0.9977311524832558,0.82462628449616,-0.055552261310215185,-0.46649602347914065,-0.9251434521857753,1.0
0,10424000000,0,-1.604478061736941,-0.019112703828615303,-4.621313258253532e-08,4.1245314896345965e-08,8.936283919412185e-08,0.061437216280010545,0.9981109499728742,0.8322036195300558,-0.08681659456634792,-0.3645928874013085,-0.882037348035129,2.0
0,10427000000,0,-1.654951308328403,-0.02398739040352874,-4.190262176107542e-09,9.396320947629965e-09,2.613762299467474e-07,0.05265100620158993,0.9986129738521785,0.8340490984136216,-0.12291651940002678,-0.3645928874013085,-0.882037348035129,3.0
0,10458000000,0,-1.6702736219002705,-0.029536462017780575,-6.028897651247027e-08,2.450951518971312e-07,-1.6137812750522399e-07,0.04410913724118406,0.9990267183673078,0.8126911002908892,-0.15240618349130597,-0.3645928874013085,-0.882037348035129,4.0
0,10481000000,0,-1.7056430773213889,-0.03315659458499419,-7.405808803447907e-08,3.225810950477474e-07,-2.309979668207469e-07,0.033974832314176466,0.9994226887403879,0.8020437185297179,-0.1839431876287286,-0.3492176826470186,-0.8623585905670239,5.0
0,10523000000,0,-1.7322518649990417,-0.04061508228698272,-7.173463753109783e-08,4.0495201034593913e-07,-2.3303860923501166e-07,0.022292769894531033,0.9997514853253339,0.7850834316840273,-0.21230923402841229,-0.31386108433699694,-0.772594741719165,6.0
0,10565000000,0,-1.750203073564484,-0.026745300539302706,-6.661982546055009e-08,4.032375030348594e-07,-2.0133609756036246e-07,0.012573503615108178,0.9999209503788976,0.7649283204450157,-0.23621514831579776,-0.2693101840651656,-0.12175446117102419,7.0
0,10614000000,0,-1.7408908913223546,-0.05800586535945142,-8.849054487736202e-08,3.8604083342560657e-07,-3.8946207161112145e-07,0.00014017472535690357,0.9999999901753729,0.723335693436656,-0.2402322365928302,-0.2799800157204141,-0.9961898121542361,8.0
0,10617000000,0,-1.752968951499475,-0.04214050603801123,-8.45291510246653e-08,3.6788240400676665e-07,-3.4345767745902894e-07,-0.008245338313865976,0.9999660066201432,0.7027873122119851,-0.2665436061299507,-0.2799800157204141,-0.9961898121542361,9.0
0,10658000000,0,-1.787841714762657,-0.06681135141059956,-7.199564314987844e-08,1.6524284590169655e-07,-2.795925233598045e-07,-0.017616308914067354,0.9998448207897758,0.6979769074048193,-0.2717026425074283,-0.2667872559509715,-0.2813534123764101,10.0
0,10682000000,0,-1.8025163026776378,-0.07353041970559306,-6.44416344069479e-08,1.21884533141968e-07,-2.497717315125869e-07,-0.026494651459226696,0.9996489551057296,0.6712178307048227,-0.3034183177529149,-0.23451814451583122,-1.0,11.0
0,10724000000,0,-1.8243636971145767,-0.07910297495326472,-5.24102181095109e-08,2.0490293471362236e-07,-1.9212786096441298e-07,-0.03272884412098362,0.9994642678767588,0.6599741676399741,-0.32555855803715833,-0.2011522299500203,-1.0,12.0
0,10767000000,0,-1.796163517173929,-0.07591825548796055,-7.1613151179418e-08,-2.18042840094411e-08,-4.05695645888319e-07,-0.037710194838699654,0.9992887176412343,0.619911653991735,-0.34012465127078595,-0.22795087625977073,-1.0,13.0
0,10809000000,0,-1.8142604843521881,-0.07534205275217953,-1.1757450797359978e-07,-2.6440703556665484e-07,-7.314419746457956e-07,-0.04893620071952919,0.9988019064151473,0.594585731212754,-0.3729510150453135,-0.21012783536404903,-1.0,14.0
0,10844000000,0,-1.80979266151423,-0.05165959067044212,-8.110318298968815e-08,-5.435471615111319e-07,-3.847446830315052e-07,-0.06013729195327863,0.9981901152165766,0.5608417200052219,-0.39906607488266455,-0.21078917651669635,0.18549384597171392,15.0
0,10890000000,0,-1.827481465862911,-0.035832312359442085,-6.714024645603441e-08,-4.6476847584706685e-07,-2.7738030458645046e-07,-0.07015492436424026,0.9975361079114654,0.5508195045457955,-0.3859816721517828,0.0,1.0,16.0
0,10893000000,0,-1.8229175368675767,-0.004134115222456702,-5.879958561015989e-08,-3.694318363977187e-07,-2.4255764002713093e-07,-0.07936226325716207,0.9968458412264685,0.5102014739065143,-0.3365882603200284,0.0,1.0,17.0
0,10942000000,0,-1.8426584778485577,0.014914863590529953,-2.9754838433760883e-08,-2.01428738759001e-07,-7.490838308400661e-10,-0.08317545323078701,0.9965349185953359,0.4980976810608867,-0.29461207240769494,0.0,1.0,18.0
0,10947000000,0,-1.8564947160371368,0.0017809048253690125,-2.3386195585264063e-08,-1.0046682565918482e-07,-2.9344419714267417e-08,-0.08430010015676885,0.9964404112206348,0.4813799313883366,-0.25183368743263757,0.0,1.0,19.0
0,10992000000,0,-1.859717294182312,0.006825129687950229,-2.662046440033078e-08,7.75725913406217e-08,-1.6294511000907613e-07,-0.0819197825353353,0.9966389262061415,0.4553321006415296,-0.20348699348377725,0.0,1.0,20.0
0,11036000000,0,-1.8305975787124067,-0.01405542563116358,-1.0277636818333788e-08,6.090740941259599e-08,-5.1940833142363e-08,-0.07634060183505266,0.9970817983051619,0.40267644990145307,-0.15184446083233974,0.0,1.0,21.0
0,11076000000,0,-1.8286326565799607,-0.030966702318968573,1.2102403952425458e-08,-1.3602837716277921e-07,1.2103519181903991e-07,-0.06957997828345407,0.997576376335186,0.3725243045241234,-0.09712979281383742,0.0,1.0,22.0
0,11119000000,0,-1.8116067234696105,-0.034936964012176816,1.6044584363675067e-08,-8.117433184491005e-08,1.0839454256836746e-07,-0.06157910735767728,0.9981022059573925,0.34352809694015923,-0.06290442884077006,0.0,1.0,23.0
0,11119000000,0,-1.8070576814933301,-0.018090332362846767,1.5987676187206203e-08,1.85026810133293e-07,4.592059103278414e-09,-0.0483587734402932,0.9988300301008757,0.31627095654986287,-0.007803104486390338,0.0,1.0,24.0
0,11153000000,0,-1.8336391908089422,-0.03898492877592121,2.0389123489139972e-08,2.1614976654177496e-07,1.2497556790461385e-08,-0.03805576722787871,0.9992756169249056,0.321077285830248,0.03158114871080536,0.0,1.0,25.0
0,11180000000,0,-1.82378652654173,-0.019490377728283187,2.5567632164133207e-08,2.908100148763751e-07,4.795367929903729e-08,-0.025537248000887046,0.9996738713022634,0.2966286482596035,0.07156032882746242,0.0,1.0,26.0
0,11220000000,0,-1.8095514377038782,-0.02321284181449622,3.151031803944208e-08,3.6063568220920156e-07,6.307868525213107e-08,-0.011827893613430486,0.9999300480196279,0.26426282249514804,0.1202117379195302,0.0,1.0,27.0
0,11265000000,0,-1.8397618001970726,-0.013273847063026038,3.366575375991891e-08,4.067524672885582e-07,5.503502707273923e-08,0.0026076764931134543,0.9999966000057895,0.2747436239817466,0.15990088994025892,0.0,1.0,28.0
0,11315000000,0,-1.8716144340710006,-0.03214850177452707,3.500060407291855e-08,4.91456995947624e-07,3.533636850119569e-09,0.015882087432731878,0.9998738716950941,0.2822021652504087,0.20077620624380554,0.0,1.0,29.0
0,11351000000,0,-1.8580308284779614,-0.047909043849149374,3.168361981956536e-08,6.22987781023748e-07,-7.807439178738791e-08,0.03331471488727532,0.9994449108237959,0.2528415507687837,0.24426524609348876,0.0,1.0,30.0
0,11353000000,0,-1.8764271176883305,-0.05748746519300702,2.2061994866853363e-08,6.013682181831696e-07,-2.4991881583380356e-07,0.04598140886675875,0.9989422956498557,0.25762466925629873,0.2722082682285023,0.0,1.0,31.0
0,11401000000,0,-1.857081092137466,-0.0470630448993412,1.1287486095875255e-08,5.393970945609046e-07,-4.322629095432817e-07,0.06143248920756944,0.9981112409292282,0.22410041658736649,0.3091963419074983,0.0,1.0,32.0
0,11415000000,0,-1.863742862665543,-0.03504644464733583,3.1231100399278175e-09,4.886904229487569e-07,-5.629402205558465e-07,0.07592166195176935,0.9971137855059098,0.21578848277651747,0.341230419779422,0.0,1.0,33.0
0,11453000000,0,-1.844328532541276,-0.05217998653450305,-1.3296944391010802e-09,4.5945134429532455e-07,-6.3624433006282e-07,0.08750822431830127,0.996163797111721,0.18963194160667665,0.36779856259422533,0.0,1.0,34.0
0,11496000000,0,-1.842357057374376,-0.06572550640888535,-6.136163642279251e-09,4.440737658238154e-07,-7.30527298663661e-07,0.10269155620936221,0.9947132472640385,0.17869657960333366,0.39892947139935153,0.0,1.0,35.0
0,11543000000,0,-1.8160532364211157,-0.07677748605125789,-1.0955225389669034e-08,4.174290352391242e-07,-8.437539977756694e-07,0.1158235795761905,0.993269801420174,0.15096200746729357,0.42523943213250803,0.0,1.0,36.0
0,11590000000,0,-1.8198448772574785,-0.1060290032452713,-2.3232384253938805e-09,3.4408058219404205e-07,-6.11269471679496e-07,0.12825122685008059,0.9917417117430108,0.15689316903389786,0.44854521043071727,0.0,1.0,37.0
0,11595000000,0,-1.803206265451573,-0.11276205589612087,3.558270952544529e-09,3.652347869424789e-07,-4.2858024265139123e-07,0.14169055625128477,0.9899109991655232,0.13962282454482017,0.4739361777318502,0.0,1.0,38.0
0,11626000000,0,-1.830924402857752,-0.11107091195776048,1.1082436145707279e-08,2.615189956155841e-07,-2.664362440244773e-07,0.155142692151245,0.9878920715705357,0.1513082543288917,0.4966671229509786,0.0,1.0,39.0
0,11647000000,0,-1.8244328485467054,-0.09431057956990266,1.0731819881812994e-08,2.618767690699372e-07,-2.9905989646656367e-07,0.16682588489223,0.985986371168368,0.13237694594081015,0.5160491304852437,0.0,1.0,40.0
0,11686000000,0,-1.8080341919638057,-0.07611337308642303,8.628927972615775e-09,6.168854861719896e-07,-1.8030512208869358e-07,0.1783628436922654,0.9839647839173897,0.10614905880506496,0.5344299624576233,0.0,1.0,41.0
0,11727000000,0,-1.792100530395673,-0.08156507478732669,5.5835447406524895e-09,9.562000297939958e-07,-1.672008665420679e-07,0.1926758463820888,0.9812624614342503,0.09088279176290906,0.5564165866942896,0.0,1.0,42.0
0,11774000000,0,-1.7772448833477732,-0.058667385263049536,8.56699862147704e-09,5.192218546261209e-07,-1.9995672270122164e-07,0.20326087056565315,0.9791246184713074,0.06496095278328937,0.5721584341836862,0.0,1.0,43.0
0,11821000000,0,-1.7890803523425898,-0.056246558773151406,1.2105208300680565e-08,4.3588513669053753e-07,-1.1936693462926838e-07,0.21573492467492622,0.976451966189479,0.06844276806822454,0.5899602195221801,0.0,1.0,44.0
0,11824000000,0,-1.7911710874213285,-0.04662039958504466,1.2498165269613603e-08,3.9979053297134475e-07,-1.0570366082350976e-07,0.2200484691302764,0.9754889395750476,0.06493480992354758,0.5958668690013369,0.0,1.0,45.0
0,11864000000,0,-1.7848798030034327,-0.053517601220033684,1.492757671968456e-08,6.055341953912714e-07,-2.4114249168816687e-08,0.23633220244194117,0.9716723162098291,0.05728196914684172,0.6173145121785688,0.0,1.0,46.0
0,11881000000,0,-1.7745160581141077,-0.05258300248220458,1.8530914611590165e-08,9.146123957133674e-07,3.557096708918385e-07,0.24831242692770322,0.9686799980552458,0.046253384329733596,0.6320313582968606,0.0,1.0,47.0
0,11917000000,0,-1.7493027771342275,-0.07767153895634275,2.3772138462154623e-08,7.816094978002949e-07,7.314081449292939e-07,0.25922634704691244,0.9658165980120489,0.05138095894791791,0.6448095943673712,0.0,1.0,48.0
0,11970000000,0,-1.729816792379421,-0.09559645183696974,2.688818865495531e-08,4.182775187178281e-07,8.628291030510657e-07,0.26838536815052916,0.9633116287898664,0.06495606886089128,0.6550552618946327,0.0,-1.0,49.0
0,12002000000,0,-1.7296104989676693,-0.08888258157999693,2.6862387083123238e-08,1.872799240489427e-07,6.332323305831263e-07,0.2766857750440201,0.9609604476188672,0.058010198047957415,0.6051811929046418,0.0,-1.0,0.0
0,12051000000,0,-1.7263576286175721,-0.06243798579534249,2.7901341811061154e-08,-1.2927291276080377e-07,3.6704043125289287e-07,0.28589405140790347,0.9582612333645892,0.03532180331489236,0.5383292073149107,0.0,1.0,1.0
0,12052000000,0,-1.729636379344296,-0.04127651341092929,2.7394370781362098e-08,-1.0839165561502901e-07,2.8253470318090743e-07,0.29053049580272944,0.9568657330098768,0.01680506317851881,0.5490813257904638,0.0,1.0,2.0
0,12097000000,0,-1.734271284555421,-0.02743481733884282,2.5722941613222223e-08,-8.04001880611731e-08,1.9637148872566755e-07,0.29171763213385343,0.9565044814856712,0.005440219510996981,0.554032485968085,0.0,1.0,3.0
0,12113000000,0,-1.7243120341907565,-0.027742048641623225,2.4140557186143602e-08,1.7864711400217928e-08,2.844043188627457e-07,0.2969470967847221,0.9548939321783566,0.013394315339384602,0.5655836152527501,0.0,1.0,4.0
0,12146000000,0,-1.7311095818945306,-0.03839876042496853,2.3101301439887536e-08,8.730893980892771e-08,2.1395539951730936e-07,0.3018371405762892,0.9533595022700914,0.01312711724194235,0.5746594265236832,0.0,1.0,5.0
0,12180000000,0,-1.7428488709124859,-0.0516176107333176,2.2105553025309446e-08,2.47407537725893e-07,2.1565675262021704e-07,0.3098039576433061,0.9508004563673899,0.022632028960136902,0.5877940097672572,0.0,-1.0,6.0
0,12215000000,0,-1.736727164536768,-0.06283617544695935,2.064993874464426e-08,4.337832846640371e-07,2.531845099340275e-07,0.31612434780278853,0.9487177645253668,0.03151454716124997,0.5315997573387609,0.0,-1.0,7.0
0,12260000000,0,-1.7260355678930264,-0.04234116947085785,2.1066527371573883e-08,4.4203751459762885e-07,7.07921696236591e-07,0.3219806584308314,0.9467462466763477,0.01806795417832254,0.472474058644037,0.0,-1.0,8.0
0,12297000000,0,-1.7229980912030043,-0.06484294497783495,1.7832048070127836e-08,9.303338079127703e-07,4.844983202475822e-07,0.3203878866061218,0.947286441428865,0.035593190747057836,0.42326208182406644,0.0,-1.0,9.0
0,12334000000,0,-1.7496437175155544,-0.08097971566802463,1.5362361570994083e-08,8.548430029636829e-07,1.998325827971241e-07,0.3161471871670111,0.9487101538645067,0.04567793377942451,0.36524591277317064,0.0,-1.0,10.0
0,12379000000,0,-1.748327931012518,-0.08965846265173608,1.4492097983277204e-08,6.9278077502687e-07,1.3621488462535027e-07,0.3111918940802605,0.9503470971483216,0.051447504298387514,0.31377990526560723,0.0,-1.0,11.0
0,12429000000,0,-1.7234375148576007,-0.060151904123662364,1.3110047808126593e-08,7.682350402442726e-07,1.3412312369375488e-07,0.3050413774036853,0.9523390982581016,0.030152548002578057,0.25195969764689147,0.0,-1.0,12.0
0,12431000000,0,-1.7187623188230177,-0.0661093992197777,1.275624284225565e-08,7.662769641815997e-07,5.120408309196165e-07,0.29792573264578415,0.9545890518053427,0.036185643360664946,0.18885043540912763,0.0,-1.0,13.0
0,12482000000,0,-1.71118788035994,-0.054963077464813305,1.295466829290176e-08,5.196935564845562e-07,5.326849996947389e-07,0.28795282525958577,0.9576445950479064,0.03408091094051926,0.14605623328012754,0.0,-1.0,14.0
0,12484000000,0,-1.7183483520673917,-0.04921563427888713,1.542280337728034e-08,-2.4875554617722174e-07,7.82683860144165e-07,0.27842787168722904,0.960457141296292,0.025549329204431776,0.10299369879817497,0.0,-1.0,15.0
0,12523000000,0,-1.7306927666645173,-0.03501666316207876,1.3373852209635056e-08,-1.9919610524715687e-07,5.514943848944573e-07,0.2682566577595116,0.9633474791410171,0.010224370271227714,0.12288314258478024,0.0,1.0,16.0
0,12559000000,0,-1.7366808035724843,-0.045861436143133275,1.2460906122709176e-08,-1.6434719794487791e-07,4.4386981141125246e-07,0.2621141396882473,0.9650368789716101,0.01054789707446652,0.14150389695111826,0.0,1.0,17.0
