,time,stuck,x,y,z,rot_x,rot_y,rot_z,rot_w,linear_velocity,angular_velocity,cmd_vel_x,cmd_vel_twist
0,11416000000,0,-0.06809901735023467,0.04230456031871054,-8.720655122005397e-10,1.0579946093416799e-07,-1.8268383720585915e-08,0.03994678719939754,0.9992018085414149,0.03307883321593734,-0.048865077009034606,0.0,-1.0,0.0
0,11461000000,0,-0.06660304287872026,0.009923357184822294,-6.97295984010073e-10,8.63750726611433e-08,-1.0738061661813964e-08,0.03920173020043059,0.9992313167376637,0.060973757154085366,-0.04751780794515515,-1.0,-0.14714803657323935,1.0
0,11508000000,0,-0.09893741716252467,0.03093286735369768,-2.2616338815205124e-10,2.702741158995132e-09,-2.403570724578989e-08,0.03757048883252053,0.9992939799522885,0.08685489380047201,-0.05189199283634239,-1.0,0.0024807767208455435,2.0
0,11547000000,0,-0.08936990220069005,0.032942072527767714,1.642694561992603e-09,-1.612227263770401e-07,6.799740128180747e-08,0.03639445101579934,0.9993375025161559,0.10166817229156373,-0.050709262331793264,-1.0,0.03250237919191583,3.0
0,11590000000,0,-0.10488378488482394,0.02211362793939018,5.778175468930905e-09,1.5181640530340744e-07,5.0196242312589e-07,0.035431889182624854,0.9993720934810394,0.14726519153031822,-0.047420904330605716,-1.0,0.0027374739513350006,4.0
0,11593000000,0,-0.12577034247627897,0.029946339576274322,1.4389828371157216e-08,6.569780204809284e-08,7.531578621769207e-07,0.03497144435151456,0.9993883119585686,0.18225211046713025,-0.045685451833380054,-1.0,0.0027374739513350006,5.0
0,11623000000,0,-0.13001830561662836,0.04184138790733245,2.2324021659935845e-08,5.2067078412532737e-08,7.958423007162409e-07,0.034684471494069155,0.9993983127044697,0.20549588243769995,-0.04167329871762167,-1.0,0.059840847206717805,6.0
0,11651000000,0,-0.11903238390510648,0.06058737406452601,2.3274180984582934e-08,5.497925741691167e-08,5.90833795599715e-07,0.03473253709273542,0.9993966434137898,0.21247129421806404,-0.035971771980457576,-1.0,0.1284402447406383,7.0
0,11700000000,0,-0.13580974860446463,0.0629649763521308,2.274417537057785e-08,7.667736732504319e-08,4.212661607780512e-07,0.035372316095511565,0.9993742038164963,0.24708460784566572,-0.025947807710216292,-1.0,0.22597103486998713,8.0
0,11749000000,0,-0.189821763849101,0.08575423217007447,2.2106618017601293e-08,1.1089136778154019e-07,3.3755126927170165e-07,0.03676032485838937,0.9993241108450148,0.30930326612554887,-0.015415603090446137,-1.0,0.3454462193741476,9.0
0,11791000000,0,-0.19817557654987242,0.0705254769434782,1.79052039618296e-08,1.698909533782105e-07,1.744074912673806e-07,0.03861194321976342,0.9992542808718582,0.32955946022555477,-0.0022757116429449956,-1.0,0.23236516825632997,10.0
0,11791000000,0,-0.2230181502736984,0.056263657767581396,1.6814683592641944e-08,2.26378798701361e-07,1.525696713380942e-07,0.041482825401097045,0.9991392171247547,0.36406003421592065,0.00878593304215197,-1.0,0.11156209568797938,11.0
