,time,stuck,x,y,z,rot_x,rot_y,rot_z,rot_w,linear_velocity,angular_velocity,cmd_vel_x,cmd_vel_twist
0,10571000000,0,-0.5857150873838892,0.09178147487180714,7.015219052633286e-08,8.285631151077761e-08,2.486715917082009e-07,0.05112554188110502,0.9986922343581603,0.6478889162692122,-0.018370544993133613,-1.0,-0.15135748223439632,23.0
0,10611000000,0,-0.6244579601884451,0.08200036311665902,4.4835067758152313e-08,5.754274038492233e-08,1.6084252642954238e-07,0.04602640212109468,0.9989402235908603,0.6727810193241672,-0.02698417905309436,-1.0,-0.13856292959481742,24.0
0,10651000000,0,-0.6547153274260215,0.05670884737675638,1.4081938063702686e-08,4.851344698215499e-08,1.5573655008718325e-08,0.04287069015183528,0.9990806293417477,0.6919045543371597,-0.03128294100906245,-1.0,-0.17376283076742352,25.0
0,10693000000,0,-0.6989230418393623,0.06969541105456403,-5.938855374790971e-09,-8.432737126193371e-08,1.7539895366285974e-08,0.039343575447956664,0.9992257417975998,0.716521716301311,-0.0389817871673682,-1.0,0.01132680887319241,26.0
0,10721000000,0,-0.7197535487448761,0.06429948588881944,-2.0866462387006738e-08,-1.1028446956837978e-07,5.08217617139858e-08,0.036993803156517825,0.9993154949904469,0.7213933290340361,-0.03845515403601893,-1.0,0.03130886349436643,27.0
0,10767000000,0,-0.7534131799214139,0.0572387505666269,-3.728942569254126e-08,-5.0514421998824444e-08,6.145308417076278e-09,0.035488943444682515,0.9993700690400817,0.740980405411667,-0.037946446287626556,-1.0,0.028254129307266916,28.0
0,10809000000,0,-0.8031549471710729,0.01853197627903135,-9.161496424191207e-08,-2.3767813402747137e-07,-2.5983703728684477e-07,0.03422949151952584,0.9994139992566597,0.7711071461911725,-0.03613371729326837,-1.0,-0.21772865316405332,29.0
0,10809000000,0,-0.8338796507419771,0.0023034724982434773,-1.0596943209428589e-07,-6.269586137944644e-08,-2.1324116968152507e-07,0.03323749103353173,0.9994474819567792,0.78324138453838,-0.04254211127658829,-1.0,-0.21772865316405332,30.0
0,10848000000,0,-0.8572872032584821,0.007338708164377887,-1.0977933988848177e-07,-2.640077431037219e-08,-1.1496950748589252e-07,0.032041093925818435,0.9994865523357594,0.7867455546711593,-0.052547828420676686,-1.0,-0.31543926334938993,31.0
0,10870000000,0,-0.8855647249721282,0.015534904526749818,-9.84169000320007e-08,1.3356044840267297e-07,4.195396513023735e-08,0.030682532408828143,0.9995291802668702,0.796044341404293,-0.058588439044936526,-1.0,-0.24408205685378187,32.0
0,10913000000,0,-0.925672164261636,-0.03260444440606079,-1.1140829958561984e-07,2.4624585492686286e-07,8.466415068860084e-09,0.0289737463865989,0.999580172882728,0.8176059966791445,-0.06207323068099677,-1.0,-0.13967573491944668,33.0
0,10953000000,0,-0.9752410287121462,-0.011916856708721292,-1.3497401697139065e-07,3.9729244592141007e-07,-1.0496748792318033e-07,0.02724339471770128,0.999628829838399,0.8405098371905453,-0.07540900550117058,-1.0,-0.27865384366103907,34.0
0,10999000000,0,-1.031248761429004,-0.003222428379631447,-1.4122196832446053e-07,-1.2307161824567746e-07,-1.4212978577604132e-07,0.02448695521885972,0.999700149556893,0.862534693584049,-0.08472786986933521,-1.0,-0.12739802148425866,35.0
0,11032000000,0,-1.0708551118482659,0.009289119009915657,-1.46906414313016e-07,-9.137614072710445e-08,-1.1496220889270182e-07,0.021898204741847695,0.9997602055638455,0.8755336742878147,-0.08731635418448494,-1.0,0.06098253412769139,36.0
0,11067000000,0,-1.096247109495038,0.0034650882939092505,-1.588050954443784e-07,-7.384424721770007e-08,-1.5074041022678126e-07,0.019863359733786515,0.9998027040071746,0.8791998391623241,-0.08389254516964771,-0.9948283370766273,0.055948673152211824,37.0
0,11107000000,0,-1.117962880316248,0.030105158048512895,-1.7520595604210835e-07,-1.0446168244581355e-07,-1.8967165091421937e-07,0.018055150389959747,0.9998369924864497,0.8725621870375863,-0.07892112430847464,-0.9747326301289605,0.37527714178112626,38.0
0,11111000000,0,-1.1762006441083166,0.03459247262594503,-2.0252583118188796e-07,-2.793382325597246e-07,-3.4304516781123266e-07,0.017462206373819286,0.9998475240497234,0.89964983549478,-0.06402584334549115,-0.9747326301289605,0.37527714178112626,39.0
0,11148000000,0,-1.2096845305585544,0.007696318832343487,-3.439321653982726e-07,-2.639743634527414e-07,-1.1299938192736013e-06,0.018330317574309824,0.9998319856137221,0.9040935277607806,-0.043874389196607876,-0.8817488746220646,0.1928444672476828,40.0
0,11171000000,0,-1.2376017520466807,-0.018154114063667126,-4.093770439568665e-07,-2.778202665909148e-07,-1.313710876662589e-06,0.02058733573175565,0.9997880583431996,0.9063235709230142,-0.03391799106974479,-0.8817488746220646,0.1928444672476828,41.0
0,11215000000,0,-1.2859689150713824,-0.058896643806721966,-3.991646956995417e-07,-2.005571674321449e-07,-9.962990481138334e-07,0.023479509310537956,0.9997243183205575,0.9203608488504094,-0.03393901016682949,-0.8042706897887919,-0.6845945746527864,42.0
0,11250000000,0,-1.3217306357849674,-0.07416311751735387,-3.8018540511181653e-07,-1.4556952522282797e-07,-7.69047942497554e-07,0.025086477063994025,0.9996852848111274,0.9226126640238251,-0.052681524919695244,-0.7690124999726432,-0.92522880508662,43.0
0,11293000000,0,-1.3512283647432692,-0.09742247191637374,-3.70467371264547e-07,-2.9239374532563993e-07,-6.552382442592318e-07,0.025078216553322822,0.9996854920693757,0.9209284859688515,-0.07831230322277942,-0.7409305804581273,-1.0,44.0
0,11335000000,0,-1.3565228709935189,-0.13819276395502333,-3.887717342406389e-07,-5.746187234808535e-07,-7.931788174783428e-07,0.022046150232144363,0.999756954093835,0.8945228405312671,-0.11567867193253283,-0.7398621376190505,-1.0,45.0
0,11381000000,0,-1.3433320564753717,-0.14184977270304872,-4.633498612504375e-07,1.4106407108067535e-07,-1.140607860535022e-06,0.016740288234712408,0.9998598715562586,0.8590958753608329,-0.14459247032737613,-0.7502949603577445,-1.0,46.0
0,11384000000,0,-1.3491583680136616,-0.16000056656144798,-5.000756617326449e-07,9.357333895356512e-07,-1.1585436936699137e-06,0.008991689521841406,0.9999595739415295,0.8430558440121528,-0.175551709949729,-0.7502949603577445,-1.0,47.0
0,11411000000,0,-1.4247043378499016,-0.12663481713586994,-4.602657449890531e-07,1.5487097302760953e-06,-7.217437032133623e-07,-0.0036449557939133366,0.9999933571251067,0.870610356646896,-0.21498571782147277,-0.670760194996061,-1.0,48.0
0,11437000000,0,-1.4693458136349389,-0.1431682882438614,-4.5729894862783924e-07,1.66833714303369e-06,-7.096288168452423e-07,-0.016121503019696032,0.9998700401237648,0.8826233041632421,-0.24771045206025458,-0.670760194996061,-1.0,49.0
