,time,stuck,x,y,z,rot_x,rot_y,rot_z,rot_w,linear_velocity,angular_velocity,wheel_0_effort,wheel_1_effort,wheel_2_effort,wheel_3_effort,wheel_4_effort,wheel_5_effort,wheel_0_velocity,wheel_1_velocity,wheel_2_velocity,wheel_3_velocity,wheel_4_velocity,wheel_5_velocity,cmd_vel_x,cmd_vel_twist
0,1679596330657817602,0,6339737.188110372,-448974.335638755,0.0,-0.013409580551225696,0.002087999633357258,0.7122655644005634,0.7017788748431504,0.0,0.22191839180517128,0.205997034907341,0.2130744606256485,-0.014622489921748638,-0.006412300746887922,0.21351756155490875,-0.08629468083381653,45.421363830566406,48.619972229003906,29.173809051513672,28.478830337524414,32.14396667480469,45.60308837890625,0.0,1.0
0,1679596330691231727,0,6339737.188110372,-448974.335638755,0.0,-0.013418349004850293,0.002121324665613852,0.7129701189292021,0.70106280560712,0.0,0.24937160899526692,0.2304714322090149,-0.04687495157122612,0.03978878632187843,0.018637459725141525,0.10569937527179718,0.03841119259595871,52.16340637207031,55.69156265258789,27.63356590270996,27.7559871673584,26.552967071533203,43.98630905151367,0.0,1.0
0,1679596330713520288,0,6339737.188110372,-448974.335638755,0.0,-0.013431379394828753,0.002165775551748028,0.7141175455357208,0.6998935909278277,0.0,0.28763270987408807,-0.23362746834754944,-0.1516188085079193,0.9416663646697998,0.2123238444328308,0.23713842034339905,-0.0831756666302681,57.388614654541016,53.888427734375,22.515214920043945,18.872047424316406,29.422277450561523,44.29441833496094,0.0,1.0
0,1679596330757229328,0,6339737.188110372,-448974.335638755,0.0,-0.013433175638927363,0.002198006413212623,0.7154430294882715,0.6985384671703522,0.0,0.3126360892461833,-0.18537811934947968,1.7487308979034424,0.22154287993907928,0.1999392807483673,-0.3975794017314911,1.2467360496520996,49.65642547607422,42.2601203918457,19.198455810546875,25.900827407836914,29.20134735107422,37.415191650390625,0.0,1.0
0,1679596330772914409,0,6339737.188110372,-448974.335638755,0.0,-0.013468012957221399,0.0022154831733947806,0.7155635728982671,0.6984142591631122,0.0,0.3286805618892289,0.045912403613328934,0.1433616280555725,0.20835889875888824,-0.11192243546247482,0.2688756585121155,0.15094517171382904,45.61051940917969,27.594425201416016,26.090587615966797,31.86409568786621,27.34967613220215,23.389055252075195,0.0,1.0
0,1679596330809817075,0,6339737.188110372,-448974.335638755,0.0,-0.01342413428473957,0.0021507748417437748,0.713906001798586,0.7001095538429988,0.0,0.26960147113842425,-0.051318686455488205,0.22041404247283936,-0.0907839685678482,-0.011293265037238598,0.1938704252243042,0.23876003921031952,45.6622428894043,32.14775466918945,31.556713104248047,28.872838973999023,34.672607421875,28.2801456451416,0.0,1.0
0,1679596330825873374,0,6339737.188110372,-448974.335638755,0.0,-0.01349229703896648,0.002242994036734434,0.7164567295085772,0.6974974420313217,0.0,0.345240820305965,-0.2476738840341568,0.20254215598106384,-0.0018706850241869688,0.05041030794382095,0.23320801556110382,0.19308820366859436,26.960662841796875,38.853118896484375,29.213138580322266,27.740577697753906,25.871826171875,35.645931243896484,0.0,1.0
0,1679596330857321500,0,6339737.188110372,-448974.335638755,0.0,-0.013479037279025918,0.002243141765873365,0.7169479431246141,0.6969927766615908,0.0,0.36617893814678143,0.25951018929481506,0.19156400859355927,0.06717033684253693,-0.055698055773973465,0.22498729825019836,0.1822207272052765,24.75920867919922,45.94624710083008,27.585420608520508,29.011402130126953,32.47090148925781,42.458343505859375,0.0,1.0
0,1679596330902234554,0,6339737.188110372,-448974.335638755,0.0,-0.013456545670061534,0.0022449143288662903,0.71768339953679,0.6962358937656129,0.0,0.38044634361804364,0.2386934757232666,-0.19685478508472443,-0.005458720028400421,0.012007993645966053,0.1788276582956314,-0.1636391580104828,31.969337463378906,50.24241638183594,28.49262046813965,27.31734275817871,39.70868682861328,47.95199966430664,0.0,1.0
0,1679596330948670864,0,6339737.188110372,-448974.335638755,0.0,-0.013394760730856608,0.002254624926346652,0.7176657131692746,0.6962552844988978,0.0,0.39390102184009884,2.1822409629821777,-0.027765249833464622,0.22248207032680511,0.012322924099862576,0.23513412475585938,-0.06917501240968704,35.514156341552734,43.06340408325195,18.49617576599121,27.00851058959961,46.570526123046875,43.55104064941406,0.0,1.0
0,1679596330962663650,0,6339737.188110372,-448974.335638755,0.0,-0.013335498490437303,0.00229003160456501,0.7188992786432745,0.6949825518683481,0.0,0.41254595519960297,0.1893986612558365,0.0011501741828396916,0.21237564086914062,-0.009915743954479694,0.22649139165878296,0.09288611263036728,26.715442657470703,29.89178466796875,24.756486892700195,27.543212890625,53.709659576416016,40.474552154541016,0.0,1.0
0,1679596330992692232,0,6339737.188110372,-448974.335638755,0.0,-0.013277136729445011,0.0023176956269518154,0.7188547313805288,0.695029654834293,0.0,0.4244732211930443,0.25359800457954407,0.2703852951526642,-0.03478776291012764,0.008512991480529308,0.21965430676937103,-0.060460735112428665,32.69828796386719,28.467540740966797,30.91954803466797,26.56386375427246,60.6810188293457,42.380977630615234,0.0,1.0
0,1679596331005800962,0,6339737.188110372,-448974.335638755,0.0,-0.013236995537869663,0.002352749340463999,0.7196703671064992,0.6941857166698752,0.0,0.43692751029670485,0.22120513021945953,0.20053239166736603,-0.02128748409450054,0.01654309220612049,-0.25642308592796326,-0.019646450877189636,40.10356521606445,35.85224151611328,29.91118621826172,26.710721969604492,67.42855834960938,39.450984954833984,0.0,1.0
0,1679596331049362182,0,6339737.188110372,-448974.335638755,0.0,-0.013424902997302608,0.0023610414328105326,0.71983633838564,0.6940099735612016,0.0,0.4518605324874479,0.23729804158210754,0.07935404777526855,0.08275080472230911,-0.0009665712132118642,-0.21594934165477753,0.051230356097221375,46.787960052490234,29.4843692779541,27.255863189697266,26.873422622680664,61.976341247558594,38.70319747924805,0.0,1.0
0,1679596331084615945,0,6339737.188110372,-448974.335638755,0.0,-0.013533969639198111,0.002377420329546322,0.7206891372567799,0.6931221731978138,0.0,0.463311164319484,-0.19288142025470734,0.27637970447540283,0.016739187762141228,0.01880628801882267,-0.1494295597076416,-0.0307390708476305,51.99674987792969,30.38585090637207,28.42445945739746,26.389568328857422,53.04072570800781,39.663963317871094,0.0,1.0
0,1679596331128577709,0,6339737.188110372,-448974.335638755,0.0,-0.013553224373653803,0.0022926047581089157,0.7204615663385334,0.6933586269035148,0.0,0.47309397450269935,-0.08993527293205261,0.7279446125030518,-0.018890157341957092,0.013869468122720718,-0.06445787101984024,-0.007022990845143795,45.866878509521484,32.76213073730469,27.945720672607422,26.57585334777832,48.484619140625,38.16417694091797,0.0,1.0
0,1679596331172710657,0,6339737.188110372,-448974.335638755,0.0,-0.013539146418954186,0.002228656609314709,0.7214720499874424,0.6923075947083646,0.0,0.4868275329189787,0.21735908091068268,0.19311189651489258,0.0191339123994112,0.01562708429992199,-0.017224092036485672,-0.007271430920809507,25.972566604614258,35.09555435180664,27.184837341308594,26.267160415649414,43.63894271850586,38.39231872558594,0.0,1.0
0,1679596331185051202,0,6339737.188110372,-448974.335638755,0.0,-0.013455031800524419,0.002441172123462904,0.7212883115005818,0.6924999454805395,0.0,0.4955172498029278,0.11948347836732864,0.25027593970298767,0.049949292093515396,-0.008150087669491768,-0.026236368343234062,0.05148297920823097,35.27719497680664,28.017974853515625,26.751928329467773,26.565284729003906,45.5800895690918,37.73865509033203,0.0,1.0
0,1679596331216646671,0,6339737.188110372,-448974.335638755,0.0,-0.013403161019737809,0.00258202099753948,0.7223988039648153,0.691341924428464,0.0,0.5059772128087875,0.22597812116146088,0.09077908098697662,0.008130649104714394,0.012431026436388493,-0.015651199966669083,-0.01611674763262272,32.076568603515625,28.29375457763672,27.043811798095703,26.499404907226562,42.025611877441406,37.78270721435547,0.0,1.0
0,1679596331237460851,0,6339737.188110372,-448974.335638755,0.0,-0.013574581907874425,0.0025574226196321387,0.7220707897050596,0.6916812596639311,0.0,0.5158189859715057,0.24342292547225952,0.24816980957984924,0.0395260788500309,-0.006821139249950647,0.0003093726700171828,0.03794925659894943,38.65596389770508,31.30418586730957,26.644906997680664,26.4047908782959,40.85112762451172,37.35771942138672,0.0,1.0
0,1679596331280815124,0,6339737.188110372,-448974.335638755,0.0,-0.013677714077814892,0.0025460337639278516,0.7229962508374734,0.6907118495614766,0.0,0.5249446417985032,0.10999853163957596,-0.03568265214562416,0.02260993979871273,-0.05573094263672829,0.003743358887732029,-0.008881335146725178,29.164464950561523,28.760452270507812,26.705852508544922,18.29778480529785,40.06325149536133,37.83729934692383,0.0,1.0
0,1679596331326156616,0,6339737.188110372,-448974.335638755,0.0,-0.013640077130249556,0.002525488372237605,0.7225774231789964,0.6911508067826906,0.0,0.5317569958851857,0.25135308504104614,0.2072926014661789,0.0328906811773777,0.16814658045768738,0.008955143392086029,0.03506394103169441,38.52558135986328,36.0232048034668,26.473976135253906,27.024913787841797,38.74399185180664,37.1330451965332,0.0,1.0
0,1679596331369038343,0,6339737.188110372,-448974.335638755,0.0,-0.013569944728934222,0.002534182902720358,0.7234104934600606,0.6902801550594809,0.0,0.541755130766473,0.09797842055559158,0.15252640843391418,0.023586036637425423,-0.1180042177438736,0.006515889428555965,-0.001430541044101119,28.966716766357422,27.404922485351562,26.439189910888672,31.221689224243164,38.49811553955078,37.521907806396484,0.0,1.0
0,1679596331382026195,0,6339737.188110372,-448974.335638755,0.0,-0.013498095432359398,0.0025264948393892914,0.7232309125347898,0.6904697425648865,0.0,0.5483862769143827,0.2716749906539917,0.22718432545661926,0.02161542885005474,0.058269210159778595,0.031072746962308884,0.007018779404461384,31.05328941345215,32.536678314208984,26.38859748840332,27.070877075195312,38.08499526977539,37.41005325317383,0.0,1.0
0,1679596331412749290,0,6339737.188110372,-448974.335638755,0.0,-0.013455708920677571,0.0025335621688832425,0.7238292009147131,0.6898433248668469,0.0,0.5553369975043475,0.24398811161518097,0.19214893877506256,0.015675298869609833,0.009244984947144985,0.018126046285033226,0.03908693417906761,38.090023040771484,40.07828140258789,26.55648422241211,27.922943115234375,37.82762145996094,37.2298583984375,0.0,1.0
0,1679596331434190988,0,6339737.188110372,-448974.335638755,0.0,-0.013397267137931893,0.0025231887494804716,0.7234831229397054,0.6902074453185655,0.0,0.561185334504866,0.24624589085578918,0.19745752215385437,0.01358696911484003,-0.05086758732795715,0.007064728066325188,-0.00926937721669674,44.9755973815918,46.99256134033203,26.407201766967773,28.28124237060547,37.79756546020508,37.42108917236328,0.0,1.0
0,1679596331476780652,0,6339737.188110372,-448974.335638755,0.0,-0.013362708586639935,0.0025085202900117934,0.7234234652060431,0.6902706971431309,0.0,0.5692938411619701,-0.006728211417794228,0.22725045680999756,0.02997378259897232,0.039448294788599014,0.011660735122859478,0.02399499900639057,51.8748664855957,54.310665130615234,26.320140838623047,26.4821720123291,37.599117279052734,37.31313705444336,0.0,1.0
0,1679596331523424625,0,6339737.188110372,-448974.335638755,0.0,-0.013397271718005551,0.0024931410509119924,0.7238280470801352,0.6898458201789526,0.0,0.5745105346340628,0.03881656378507614,0.13599486649036407,0.01649315468966961,-0.012291385792195797,0.017958294600248337,0.0038975949864834547,43.77002716064453,39.016910552978516,26.3378963470459,27.113969802856445,37.385616302490234,37.3527946472168,0.0,1.0
0,1679596331565032243,0,6339737.188110372,-448974.335638755,0.0,-0.013423363936891553,0.002492244595821222,0.724808328599161,0.6888152791647285,0.0,0.5811174080255347,0.0021553453989326954,0.2488442063331604,0.02341432310640812,0.002441904740408063,0.021281089633703232,0.025718098506331444,44.35990905761719,44.818321228027344,26.292522430419922,26.229490280151367,37.386844635009766,37.16193389892578,0.0,1.0
0,1679596331608676195,0,6339737.188110372,-448974.335638755,0.0,-0.013393086190338438,0.002513029756347882,0.7253312674231763,0.6882651105657112,0.0,0.5882943295669649,0.004158712923526764,-0.05437922850251198,0.020695269107818604,0.006151437759399414,0.011712686158716679,0.0021489295177161694,42.891014099121094,51.78388595581055,26.37282943725586,26.903533935546875,37.485023498535156,37.064910888671875,0.0,1.0
0,1679596331620948314,0,6339737.188110372,-448974.335638755,0.0,-0.013390372297620835,0.0024991832725888255,0.7246309504478422,0.689002494673102,0.0,0.5926351831847709,0.06460712105035782,-0.11155714839696884,0.021902253851294518,0.010290631093084812,0.0062176077626645565,0.023328101262450218,40.0146598815918,49.99699020385742,26.390872955322266,26.516210556030273,37.26960754394531,37.40813064575195,0.0,1.0
0,1679596331652821302,0,6339737.188110372,-448974.335638755,0.0,-0.013428295793391005,0.0024793424198496436,0.72475759031634,0.6888686152032929,0.0,0.5981664938482466,-0.009179836139082909,-0.03967106714844704,0.023054813966155052,0.0037238188087940216,0.005182581953704357,0.02305743098258972,39.642662048339844,44.72019958496094,26.226408004760742,26.70123291015625,37.378997802734375,37.086814880371094,0.0,1.0
0,1679596331671508550,0,6339737.188110372,-448974.335638755,0.0,-0.013381810835455456,0.002467532655302489,0.7239507707230163,0.6897174203910685,0.0,0.6014321880157585,0.07358048856258392,-0.04232046753168106,0.014770067296922207,0.0062097953632473946,0.02467171661555767,0.004717055708169937,38.40525817871094,42.26517868041992,26.33086585998535,26.287900924682617,37.16398620605469,37.296207427978516,0.0,1.0
0,1679596331709145545,0,6339737.188110372,-448974.335638755,0.0,-0.013306146755852023,0.002491604817426862,0.7246750675497327,0.688957752576844,0.0,0.6061593070936717,0.03031419962644577,0.03607536852359772,0.021118085831403732,0.0017700056778267026,0.020846934989094734,3.6086594823458995e-10,38.623775482177734,40.07450485229492,26.447399139404297,26.340482711791992,37.227516174316406,37.31269073486328,0.0,1.0
0,1679596331753675937,0,6339737.188110372,-448974.335638755,0.0,-0.013278874252804057,0.0025219006659121853,0.724178500125445,0.6894801023029382,0.0,0.6106881250219994,0.00518824951723218,-0.020601937547326088,0.021114157512784004,0.018643908202648163,0.0028241390828043222,5.566006166191073e-06,38.250587463378906,40.58325958251953,26.289390563964844,26.562471389770508,37.40275192260742,37.193870544433594,0.0,1.0
0,1679596331797789812,0,6339737.188110372,-448974.335638755,0.0,-0.013313027764771673,0.002582732614688261,0.7254860621286764,0.688103238214297,0.0,0.6161643795208793,0.04745060205459595,-0.01595640368759632,0.021092461422085762,0.01573745347559452,0.02059047296643257,0.03827273100614548,37.641883850097656,39.47875213623047,26.293310165405273,26.29885482788086,37.15324401855469,36.91707229614258,0.0,1.0
0,1679596331842980146,0,6339737.188110372,-448974.335638755,0.0,-0.013341767441533066,0.002582243956586169,0.7245939158460654,0.6890420788141678,0.0,0.6185990402986604,0.025470228865742683,0.021619463339447975,0.02214808762073517,0.004145702812820673,0.006962986662983894,0.004939970560371876,37.92912673950195,38.29777526855469,26.383161544799805,26.349504470825195,37.206024169921875,37.36935806274414,0.0,1.0
0,1679596331856821060,0,6339737.188110372,-448974.335638755,0.0,-0.013337354292758367,0.0025519200179366566,0.7256727875317739,0.6879059587767475,0.0,0.6242013466286446,0.04701818525791168,-0.0021449460182338953,0.01837884820997715,0.013362916186451912,0.004109257832169533,0.049140941351652145,37.38432693481445,38.32506561279297,26.288700103759766,26.25531005859375,37.17900085449219,37.098323822021484,0.0,1.0
0,1679596331884704351,0,6339737.188110372,-448974.335638755,0.0,-0.013316329238715315,0.0025227485805170945,0.724704424729403,0.6889265620462247,0.0,0.626063878472615,0.011836123652756214,0.0077355182729661465,0.03431477025151253,0.009204248897731304,0.012981793843209743,-0.0011480634566396475,37.598819732666016,38.73576736450195,26.335588455200195,26.455137252807617,37.284629821777344,37.336666107177734,0.0,1.0
0,1679596331901330709,0,6339737.188110372,-448974.335638755,0.0,-0.013287790416051583,0.002548544206371962,0.7257616738372059,0.687813152198549,0.0,0.6304073405723515,0.015637580305337906,0.030227039009332657,0.02797042392194271,-0.008444985374808311,0.016399595886468887,-0.0026128089521080256,37.5820198059082,37.569705963134766,26.2997989654541,26.3929500579834,37.261924743652344,37.324649810791016,0.0,1.0
0,1679596331944764137,0,6339737.188110372,-448974.335638755,0.0,-0.013316234743564668,0.0025610513229868607,0.7252573697913971,0.6883442935563862,0.0,0.6336295248719156,0.027627069503068924,0.004521228838711977,0.01745666190981865,-0.005547785200178623,0.02169332280755043,0.006632467266172171,37.31525802612305,37.82392120361328,26.327863693237305,26.314863204956055,37.14042282104492,37.114566802978516,0.0,1.0
0,1679596331989232301,0,6339737.188110372,-448974.335638755,0.0,-0.013374426156117366,0.002596760810351798,0.7261929658816885,0.6873559178927939,0.0,0.637464341813627,0.006865945179015398,0.020062463358044624,0.029351864010095596,-0.0018249830463901162,0.00828397274017334,0.021517157554626465,37.445674896240234,37.27812194824219,26.342180252075195,26.310625076293945,37.227298736572266,37.18134689331055,0.0,1.0
0,1679596332034372091,0,6339737.188110372,-448974.335638755,0.0,-0.01341885961889736,0.002585470107449573,0.7252073984670339,0.6883948567207113,0.0,0.6387983883046836,0.05971979349851608,0.021218759939074516,0.022330239415168762,0.01851259358227253,-0.0013620347017422318,0.014560859650373459,37.19582748413086,37.51830291748047,26.318147659301758,26.30074119567871,37.30978775024414,37.14728927612305,0.0,1.0
0,1679596332078147649,0,6339737.188110372,-448974.335638755,0.0,-0.013433067998113347,0.002602007228302475,0.7267073657661597,0.6868108813812948,0.0,0.6440455457644804,0.034652359783649445,0.0042200759053230286,0.019864628091454506,-0.002012487268075347,0.008616309612989426,0.022592511028051376,37.34554672241211,37.23820495605469,26.3858585357666,26.38152503967285,37.21379089355469,37.334590911865234,0.0,1.0
0,1679596332092473268,0,6339737.188110372,-448974.335638755,0.0,-0.01343166119045118,0.0025902375406619996,0.7255164722083091,0.6880688408157701,0.0,0.644833041001977,0.044870756566524506,0.01779058575630188,0.011028715409338474,0.01481613889336586,0.0039520771242678165,-0.0024258368648588657,37.16556930541992,37.33403015136719,26.363073348999023,26.311613082885742,37.251644134521484,37.19468688964844,0.0,1.0
0,1679596332121313333,0,6339737.188110372,-448974.335638755,0.0,-0.013419023511255913,0.002624470284144718,0.7266990966162836,0.6868198198514726,0.0,0.6485973668168127,0.02452792227268219,-0.0011838683858513832,0.03447616472840309,-0.0003878600837197155,0.021413980051875114,0.012085429392755032,37.299644470214844,37.54961395263672,26.268102645874023,26.335798263549805,37.18101119995117,37.32096481323242,0.0,1.0
0,1679596332137121438,0,6339737.188110372,-448974.335638755,0.0,-0.01345023294624225,0.002668020247940138,0.7258792746727752,0.6876854306310222,0.0,0.6502813224986829,0.007035384885966778,-0.007506826426833868,0.018792469054460526,-0.0034605872351676226,2.9369939813506107e-10,0.025675421580672264,37.370994567871094,37.411865234375,26.316160202026367,26.32084846496582,37.255096435546875,37.26477813720703,0.0,1.0
0,1679596332180760145,0,6339737.188110372,-448974.335638755,0.0,-0.01347717721979769,0.002721864472454295,0.7267387825703528,0.6867763093294217,0.0,0.653373101795066,0.0037066328804939985,0.0013232880737632513,0.019325582310557365,0.007600218988955021,0.01249909121543169,0.015031440183520317,37.16933059692383,37.23226547241211,26.31142807006836,26.3277530670166,37.19014358520508,37.15894317626953,0.0,1.0
0,1679596332228866577,0,6339737.188110372,-448974.335638755,0.0,-0.01350388662422431,0.002714753234863597,0.7258293017656671,0.6877369408860323,0.0,0.654146485473949,0.034547507762908936,-0.0021963270846754313,0.024681072682142258,-0.003868355182930827,0.01380312442779541,0.02130676619708538,37.31845474243164,37.278377532958984,26.32171630859375,26.320621490478516,37.186702728271484,37.08823013305664,0.0,1.0
0,1679596332272819280,0,6339737.188110372,-448974.335638755,0.0,-0.013519675921723852,0.0027172122412176675,0.727187255128524,0.6863006127778487,0.0,0.6583098379461497,0.04759766533970833,0.013702410273253918,0.0287631843239069,0.015484051778912544,0.020085379481315613,0.00901757087558508,37.24456787109375,37.266231536865234,26.325021743774414,26.362308502197266,37.28462600708008,37.166236877441406,0.0,1.0
0,1679596332288511514,0,6339737.188110372,-448974.335638755,0.0,-0.013505106281072793,0.0027136737704594434,0.7260400302967399,0.6875144525649722,0.0,0.6585411666729409,0.0018476354889571667,0.00043075220310129225,0.01589876599609852,0.003924941644072533,0.01261406671255827,0.026984727010130882,37.20365905761719,37.28041076660156,26.258617401123047,26.298381805419922,37.21889114379883,37.17238235473633,0.0,1.0
0,1679596332317059040,0,6339737.188110372,-448974.335638755,0.0,-0.013475227573362947,0.0027587869914827965,0.7270051603929265,0.6864942127201343,0.0,0.6614148442051583,0.047479528933763504,0.007555057294666767,0.029287857934832573,0.003818224649876356,0.014029039070010185,0.008236737921833992,37.28071212768555,37.256141662597656,26.256040573120117,26.317310333251953,37.194454193115234,37.29990005493164,0.0,1.0
0,1679596332334407329,0,6339737.188110372,-448974.335638755,0.0,-0.01347270437616816,0.002730398121566071,0.726618184185613,0.6869039565861392,0.0,0.6630826423997196,0.016290204599499702,0.004358676727861166,0.027615023776888847,0.024875201284885406,0.014863284304738045,0.0007301412406377494,37.136253356933594,37.226158142089844,26.41112518310547,26.270029067993164,37.22844314575195,37.38975524902344,0.0,1.0
0,1679596332383395433,0,6339737.188110372,-448974.335638755,0.0,-0.01348227753146216,0.0027139188965361266,0.72739739017625,0.6860786395170512,0.0,0.6655238395546503,0.021614879369735718,-0.0013849945971742272,0.025986576452851295,-0.01042173895984888,0.009288313798606396,0.02451004646718502,37.27229309082031,37.237850189208984,26.274702072143555,26.47032928466797,37.22068405151367,37.10649490356445,0.0,1.0
0,1679596332424836635,0,6339737.188110372,-448974.335638755,0.0,-0.01349518926717807,0.0026932887480218917,0.7260884449093432,0.6874635962954652,0.0,0.6652306632780911,0.05448117479681969,0.019429652020335197,0.023232076317071915,0.004853941034525633,0.028533322736620903,0.001763061387464404,37.11537170410156,37.22148132324219,26.35805892944336,26.33711814880371,37.231990814208984,37.32080078125,0.0,1.0
0,1679596332468662500,0,6339737.188110372,-448974.335638755,0.0,-0.013502670400880433,0.0027425972136183034,0.7274816086848933,0.6859888228519536,0.0,0.6688063071188006,0.03774791955947876,0.009868224151432514,0.015319687314331532,0.003566400846466422,0.028041744604706764,0.011836549267172813,37.31741714477539,37.20166015625,26.303226470947266,26.326692581176758,37.174556732177734,37.15924072265625,0.0,1.0
0,1679596332481517553,0,6339737.188110372,-448974.335638755,0.0,-0.013552529527928556,0.002763515388891349,0.7264339224493003,0.6870971170373326,0.0,0.6687516030624157,0.024579079821705818,-0.007866958156228065,0.04131918400526047,0.025834325700998306,0.004636299796402454,0.025357592850923538,37.20296096801758,37.221134185791016,26.293180465698242,26.331083297729492,37.258968353271484,37.11225128173828,0.0,1.0
0,1679596332512871265,0,6339737.188110372,-448974.335638755,0.0,-0.013587763200607861,0.0028042818120237534,0.727358179214653,0.6861177652737668,0.0,0.6711322071230633,0.017926614731550217,0.005089706275612116,0.03331022709608078,0.0011044320417568088,0.0153634212911129,0.028201915323734283,37.13827896118164,37.25218200683594,26.301170349121094,26.267093658447266,37.21818923950195,37.308876037597656,0.0,1.0
0,1679596332535491466,0,6339737.188110372,-448974.335638755,0.0,-0.013587749458970642,0.0028440411393612845,0.7266315118651718,0.6868871308003758,0.0,0.6717584502313275,0.056092020124197006,0.013607353903353214,0.04163939505815506,0.03558056801557541,0.013476493768393993,0.00025947895483113825,37.22210693359375,37.26097106933594,26.33077621459961,26.303001403808594,37.28029251098633,37.254539489746094,0.0,1.0
0,1679596332576857328,0,6339737.188110372,-448974.335638755,0.0,-0.013570552907435198,0.002891819900092623,0.7277781890955131,0.6856722139246328,0.0,0.6743421426148525,0.055848605930805206,0.018141621723771095,0.026197992265224457,0.012282346375286579,0.008040421642363071,0.0075760046020150185,37.20616149902344,37.21394348144531,26.253406524658203,26.282194137573242,37.21732711791992,37.30723571777344,0.0,1.0
